angle,inner_radius,outer_radius,distance
149,29.154759474226502,466.6529759896534,437.49821651542686
150,19.72308292331602,463.0615509843157,443.3384680609997
151,10.295630140987,457.5773158713181,447.2816857303311
152,14.7648230602334,453.2394510631218,438.4746280028884
153,11.180339887498949,449.4997219131509,438.3193820256519
154,27.730849247724095,444.53121375219536,416.80036450447125
155,18.788294228055936,438.96469106296007,420.17639683490415
156,17.46424919657298,437.7225148424513,420.2582656458783
157,13.0,433.7061216999364,420.7061216999364
158,16.15549442140351,431.7707725170846,415.6152780956811
159,13.92838827718412,428.41218470066883,414.4837964234847
160,11.704699910719626,422.7528828996912,411.0481829889716
161,24.351591323771842,422.8486726950908,398.4970813713189
162,18.973665961010276,419.33518812520373,400.36152216419345
163,31.32091952673165,416.65453315666684,385.3336136299352
164,25.0,416.08292442733097,391.08292442733097
165,30.083217912982647,412.58453679215853,382.50131887917587
166,20.615528128088304,411.584742185616,390.96921405752767
167,22.561028345356956,409.0244491469917,386.46342080163475
168,28.635642126552707,408.58903558465687,379.9533934581042
169,20.396078054371138,406.94102766862915,386.54494961425803
170,33.54101966249684,405.26781268687006,371.7267930243732
171,20.223748416156685,403.9430652950982,383.7193168789415
172,21.213203435596427,400.79171648126663,379.5785130456702
173,23.194827009486403,402.12062866756787,378.92580165808147
174,27.16615541441225,401.4187339923238,374.25257857791155
175,63.198101237299845,400.62076830838413,337.4226670710843
176,63.12685640834652,400.1262300824579,336.9993736741114
177,55.08175741568164,399.7211528053025,344.63939538962086
178,53.03772242470448,399.2818553353007,346.2441329105962
179,52.009614495783374,399.1252936109161,347.11567911513276
180,50.0,399.00125313086426,349.00125313086426
181,49.01020301937138,399.1252936109161,350.11509059154474
182,49.040799340956916,399.32067314377804,350.2798738028211
183,55.08175741568164,399.7211528053025,344.63939538962086
184,48.093658625644196,399.9812495605263,351.8875909348821
185,42.190046219457976,400.53214602575906,358.34209980630106
186,44.28317965096906,401.4187339923238,357.1355543413547
187,38.3275357934736,402.12062866756787,363.79309287409427
188,35.35533905932738,403.1935019317648,367.8381628724374
189,40.44749683231337,404.42180950092194,363.97431266860855
190,33.54101966249684,405.26781268687006,371.7267930243732
191,30.59411708155671,406.74562075085703,376.1515036693003
192,28.635642126552707,408.37482782365515,379.73918569710247
193,34.92849839314596,409.4691685585131,374.54067016536715
194,33.95585369269929,411.83127613137884,377.87542243867955
195,26.92582403567252,413.09805131469693,386.1722272790244
196,33.24154027718932,415.80043290020757,382.55889262301827
197,20.8806130178211,417.5284421449633,396.64782912714224
198,18.973665961010276,420.58292880239446,401.6092628413842
199,18.027756377319946,421.2196576609406,403.1919012836206
200,23.40939982143925,423.6897449785633,400.28034515712403
201,17.08800749063506,428.41218470066883,411.3241772100338
202,16.15549442140351,430.25806209762067,414.1025676762172
203,13.0,433.7061216999364,420.7061216999364
204,12.083045973594572,436.90387958909224,424.8208336154977
205,14.317821063276353,439.7419697959248,425.4241487326484
206,27.730849247724095,444.98314574824064,417.25229650051654
207,11.180339887498949,447.6717547489455,436.4914148614465
208,19.235384061671343,453.71466804589863,434.47928398422727
209,18.35755975068582,457.5773158713181,439.21975612063227
210,16.1245154965971,463.0615509843157,446.9370354877186
211,23.323807579381203,466.6529759896534,443.3291684102722
212,9.433981132056603,472.9873148404722,463.5533337084156
213,47.70744176750625,472.1440458165283,424.4366040490221
