angle,inner_radius,outer_radius,distance
293,7.615773105863909,224.0089283934906,216.3931552876267
294,31.78049716414141,225.10886255321003,193.3283653890686
295,33.1058907144937,227.27076362788065,194.16487291338694
296,36.6742416417845,229.8695282111137,193.1952865693292
297,2.23606797749979,231.21634890292685,228.98028092542705
298,17.0,229.53213282675696,212.53213282675696
299,12.529964086141668,235.92583580439003,223.39587171824837
300,16.1245154965971,238.40302011509837,222.27850461850127
301,5.830951894845301,240.44126101815388,234.61030912330858
302,9.433981132056603,244.12496799794977,234.69098686589317
303,20.248456731316587,244.07375934335914,223.82530261204255
304,3.605551275463989,249.63373169505758,246.02818041959358
305,15.811388300841896,248.8875247978492,233.07613649700733
306,13.601470508735444,254.60950492862594,241.0080344198905
307,5.0,259.0077218926108,254.0077218926108
308,17.804493814764857,262.0686932847951,244.2641994700302
309,22.02271554554524,265.81948762270986,243.79677207716463
310,15.620499351813308,269.65162710430656,254.03112775249326
311,9.219544457292887,270.64737205448716,261.42782759719427
312,12.041594578792296,278.89065957826557,266.8490649994733
313,16.278820596099706,282.2853166567471,266.0064960606474
314,27.586228448267445,280.0285699709942,252.4423415227268
315,8.48528137423857,292.7456233660889,284.26034199185034
316,29.0,298.4828303269721,269.4828303269721
317,17.69180601295413,302.8530997034701,285.16129369051595
318,12.041594578792296,310.2579571904643,298.216362611672
319,18.439088914585774,314.7697571241558,296.33066820957
320,7.810249675906654,322.39727045990946,314.5870207840028
321,14.212670403551895,327.812446377498,313.5997759739461
322,11.40175425099138,336.44018784919257,325.0384335982012
323,5.0,344.4009291508953,339.4009291508953
324,17.204650534085253,354.0903839417275,336.88573340764225
325,15.811388300841896,360.6272313622475,344.81584306140564
326,7.211102550927978,371.3717813727909,364.1606788218629
327,23.853720883753127,382.25645841502796,358.40273753127485
328,13.038404810405298,394.1218085820677,381.08340377166235
329,32.7566787083184,403.54058036336323,370.7839016550448
330,8.06225774829855,417.3787249010184,409.31646715271984
331,10.295630140987,431.3664335573643,421.0708034163773
332,14.7648230602334,444.6031938706694,429.83837081043595
333,4.47213595499958,458.3939353874569,453.9217994324573
334,34.438350715445125,473.22827472584515,438.7899240104
335,16.55294535724685,493.5848457965459,477.031900439299
336,12.083045973594572,515.911814169825,503.82876819623044
337,20.615528128088304,535.2307913414548,514.6152632133666
338,5.385164807134504,539.8490529768484,534.4638881697139
339,27.85677655436824,536.1734793889008,508.3167028345325
340,11.704699910719626,534.7616291395634,523.0569292288437
341,24.351591323771842,530.0283011311755,505.6767098074036
342,15.811388300841896,528.1003692481194,512.2889809472774
343,20.8806130178211,524.7256425981105,503.84502958028946
344,18.681541692269406,522.1206757062969,503.43913401402745
345,15.524174696260024,518.3531614642666,502.82898676800653
346,20.615528128088304,517.0928349919384,496.47730686385006
347,9.219544457292887,515.1708454483813,505.95130099108843
348,24.515301344262525,512.7201965984956,488.20489525423307
349,5.0990195135927845,509.5586325438909,504.4596130302981
350,17.26267650163207,509.01964598628217,491.7569694846501
351,20.223748416156685,507.66622893393253,487.44248051777583
352,22.20360331117452,505.72917653621687,483.52557322504236
353,8.06225774829855,505.0712820978837,497.00902434958516
354,9.055385138137417,504.12002539077935,495.06464025264194
355,21.095023109728988,503.29414858509926,482.1991254753703
356,16.0312195418814,502.5156713974202,486.4844518555388
357,18.027756377319946,501.7818250993154,483.7540687219955
358,23.021728866442675,501.43992661135394,478.41819774491125
359,42.01190307520001,501.1436919686808,459.1317888934808
