angle,inner_radius,outer_radius,distance
69,17.08800749063506,694.7071325385972,677.6191250479621
70,20.248456731316587,689.7318319463008,669.4833752149842
71,27.51363298439521,685.9978134075939,658.4841804231986
72,6.324555320336759,682.1033646009965,675.7788092806597
73,27.202941017470888,677.5027675220227,650.2998265045519
74,32.28002478313795,674.0400581567834,641.7600333736455
75,15.524174696260024,671.3046998196869,655.7805251234269
76,12.36931687685298,667.9558368634861,655.5865199866331
77,9.219544457292887,663.9352378056161,654.7156933483233
78,19.4164878389476,661.7627973828689,642.3463095439214
79,15.297058540778355,659.9310570051996,644.6339984644212
80,11.180339887498949,657.4937262058095,646.3133863183106
81,6.082762530298219,655.9519799497521,649.8692174194539
82,7.0710678118654755,653.9373058634902,646.8662380516248
83,23.194827009486403,652.4300728813779,629.2352458718915
84,9.055385138137417,650.9938555777619,641.9384704396244
85,11.045361017187261,649.9638451483282,638.918484131141
86,15.033296378372908,648.6331783065064,633.5998819281334
87,17.029386365926403,647.9459854031044,630.916599037178
88,29.017236257093817,647.4828183048567,618.4655820477628
89,41.012193308819754,647.1305896030568,606.1183962942371
90,7.0,647.0069551403601,640.0069551403601
91,41.012193308819754,647.1305896030568,606.1183962942371
92,24.020824298928627,647.5222003916159,623.5013760926873
93,21.02379604162864,648.114958938613,627.0911628969843
94,13.038404810405298,648.8528338537176,635.8144290433123
95,11.045361017187261,649.8692176122823,638.8238565950951
96,37.21558813185679,651.1052142319243,613.8896261000675
97,8.06225774829855,651.5681084890512,643.5058507407526
98,7.0710678118654755,654.0833280248014,647.0122602129359
99,32.38826948140329,655.788075524403,623.3998060429997
100,11.180339887498949,657.4937262058095,646.3133863183106
101,15.297058540778355,659.9310570051996,644.6339984644212
102,14.317821063276353,662.6145184041775,648.2966973409011
103,27.65863337187866,662.8310493632597,635.1724159913811
104,29.832867780352597,623.3393939099309,593.5065261295783
105,11.40175425099138,577.7516767608728,566.3499225098814
106,7.280109889280518,542.9963167462556,535.7162068569751
107,10.44030650891055,510.0450960454379,499.60478953652733
108,12.649110640673518,483.56695503311636,470.9178443924428
109,21.18962010041709,455.05713926934493,433.86751916892786
110,23.40939982143925,434.2775610136909,410.86816119225165
111,13.92838827718412,414.56000771902734,400.6316194418432
112,16.15549442140351,396.83371832544674,380.67822390404325
113,25.079872407968907,378.8469347902923,353.7670623823234
114,9.848857801796104,365.4326203282898,355.5837625264937
115,18.788294228055936,349.91427521608773,331.1259809880318
116,27.730849247724095,332.77019097268914,305.039341724965
117,11.180339887498949,326.4659247149693,315.2855848274703
118,19.235384061671343,311.30692250574833,292.07153844407696
119,18.35755975068582,302.0761493398643,283.71858958917846
120,16.1245154965971,294.70663379028304,278.58211829368594
121,11.661903789690601,286.0629301395062,274.4010263498156
122,9.433981132056603,277.5103601669675,268.0763790349109
